,GAMEID,HOME_ELO,AWAY_ELO
8892,20171209CLEPHI,1581,1413
8893,20171209MILUTA,1539,1542
8894,20171209MEMOKC,1427,1540
8895,20171209PHOSAS,1330,1670
8896,20171209PORHOU,1516,1665
8897,20171210SACTOR,1406,1647
8898,20171210DETBOS,1489,1667
8899,20171210INDDEN,1552,1538
8900,20171210MINDAL,1492,1406
8901,20171210NOPPHI,1488,1410
8902,20171210NYKATL,1397,1416
8903,20171211CHIBOS,1375,1675
8904,20171211HOUNOP,1673,1493
8905,20171211MEMMIA,1418,1537
8906,20171211GSWPOR,1786,1507
8907,20171211LACTOR,1507,1654
8908,20171212CLEATL,1585,1408
8909,20171212DETDEN,1481,1531
8910,20171212NYKLAL,1405,1365
8911,20171212BRKWAS,1366,1564
8912,20171212DALSAS,1401,1674
8913,20171212MINPHI,1497,1405
8914,20171212SACPHO,1400,1326
8915,20171213INDOKC,1559,1550
8916,20171213ORLLAC,1407,1518
8917,20171213WASMEM,1551,1408
8918,20171213BOSDEN,1660,1542
8919,20171213MIAPOR,1547,1505
8920,20171213CHIUTA,1390,1534
8921,20171213NOPMIL,1490,1546
8922,20171213PHOTOR,1320,1642
8923,20171214ATLDET,1404,1470
8924,20171214BRKNYK,1378,1411
8925,20171214CLELAL,1588,1359
8926,20171214MINSAC,1482,1406
8927,20171214GSWDAL,1788,1416
8928,20171215INDDET,1546,1481
8929,20171215ORLPOR,1397,1519
8930,20171215PHIOKC,1420,1563
8931,20171215WASLAC,1555,1528
8932,20171215BOSUTA,1664,1523
8933,20171215TORBRK,1647,1366
8934,20171215MEMATL,1404,1393
8935,20171215MILCHI,1538,1402
8936,20171215DENNOP,1538,1499
8937,20171215HOUSAS,1677,1659
8938,20171216CLEUTA,1591,1539
8939,20171216NYKOKC,1423,1571
8940,20171216HOUMIL,1683,1522
8941,20171216MIALAC,1533,1521
8942,20171216MINPHO,1487,1316
8943,20171216SASDAL,1652,1415
8944,20171216MEMBOS,1411,1648
8945,20171217TORSAC,1649,1400
8946,20171217DETORL,1495,1388
8947,20171217BRKIND,1364,1532
8948,20171217WASCLE,1561,1597
8949,20171218INDBOS,1540,1655
8950,20171218ATLMIA,1387,1540
8951,20171218CHIPHI,1418,1411
8952,20171218HOUUTA,1687,1533
8953,20171218MINPOR,1471,1528
8954,20171218OKCDEN,1560,1544
8955,20171218DALPHO,1412,1332
8956,20171218SASLAC,1655,1514
8957,20171218LALGSW,1356,1789
8958,20171219PHISAC,1404,1398
8959,20171219WASNOP,1550,1492
8960,20171219MILCLE,1518,1608
8961,20171220ATLIND,1398,1530
8962,20171220BOSMIA,1664,1528
8963,20171220BRKSAC,1356,1411
8964,20171220CHIORL,1425,1383
8965,20171220HOULAL,1691,1354
8966,20171220OKCUTA,1567,1529
8967,20171220DALDET,1397,1500
8968,20171220DENMIN,1537,1480
8969,20171220PORSAS,1520,1659
8970,20171220GSWMEM,1792,1405
8971,20171220LACPHO,1510,1347
8972,20171221CLECHI,1599,1431
8973,20171221PHITOR,1391,1651
8974,20171221NYKBOS,1434,1648
8975,20171221PHOMEM,1344,1404
8976,20171221UTASAS,1523,1668
8977,20171222DETNYK,1490,1447
8978,20171222ORLNOP,1377,1487
8979,20171222BRKWAS,1345,1555
8980,20171222HOULAC,1672,1514
8981,20171222MIADAL,1544,1407
8982,20171222OKCATL,1573,1389
8983,20171222PORDEN,1511,1523
8984,20171222GSWLAL,1793,1372
8985,20171223TORPHI,1657,1385
8986,20171223INDBRK,1539,1358
8987,20171223WASORL,1542,1367
8988,20171223ATLDAL,1386,1403
8989,20171223BOSCHI,1635,1427
8990,20171223MEMLAC,1395,1530
8991,20171223MIANOP,1548,1496
8992,20171223UTAOKC,1534,1576
8993,20171223GSWDEN,1794,1535
8994,20171223PHOMIN,1352,1494
8995,20171223LALPOR,1371,1498
8996,20171223SACSAS,1422,1656
8997,20171225NYKPHI,1441,1383
8998,20171225GSWCLE,1776,1602
8999,20171225BOSWAS,1638,1546
9000,20171225OKCHOU,1588,1656
9001,20171225LALMIN,1362,1503
9002,20171226DALTOR,1396,1659
9003,20171226DETIND,1496,1542
9004,20171226MIAORL,1534,1364
9005,20171226MILCHI,1528,1424
9006,20171226SASBRK,1663,1355
9007,20171226DENUTA,1553,1523
9008,20171226PHOMEM,1344,1406
9009,20171226LACSAC,1519,1416
9010,20171227INDDAL,1534,1410
9011,20171227ATLWAS,1393,1561
9012,20171227CHINYK,1440,1427
9013,20171227MINDEN,1512,1560
9014,20171227NOPBRK,1511,1353
9015,20171227OKCTOR,1597,1644
9016,20171227SACCLE,1411,1599
9017,20171227GSWUTA,1780,1516
9018,20171227LALMEM,1353,1397
9019,20171228ORLDET,1360,1504
9020,20171228BOSHOU,1623,1647
9021,20171228MILMIN,1512,1520
9022,20171228SASNYK,1664,1420
9023,20171228PORPHI,1507,1397
9024,20171229WASHOU,1549,1639
9025,20171229TORATL,1636,1405
9026,20171229CHIIND,1446,1518
9027,20171229MIABRK,1537,1349
9028,20171229NOPDAL,1514,1426
9029,20171229OKCMIL,1606,1520
9030,20171229SACPHO,1424,1353
9031,20171229LALLAC,1342,1524
9032,20171230DETSAS,1493,1667
9033,20171230NOPNYK,1499,1418
9034,20171230ORLMIA,1372,1521
9035,20171230ATLPOR,1403,1512
9036,20171230UTACLE,1514,1586
9037,20171230GSWMEM,1782,1409
9038,20171230DENPHI,1551,1393
9039,20171231WASCHI,1559,1456
9040,20171231INDMIN,1509,1513
9041,20171231BOSBRK,1631,1366
9042,20171231HOULAL,1629,1334
9043,20171231OKCDAL,1591,1441
9044,20171231SACMEM,1409,1407
9045,20171231PHOPHI,1367,1409
9046,20180101BRKORL,1364,1363
9047,20180101TORMIL,1638,1535
9048,20180101CHIPOR,1451,1502
9049,20180101MINLAL,1525,1332
9050,20180102CLEPOR,1577,1513
9051,20180102NYKSAS,1432,1655
9052,20180102PHOATL,1355,1413
9053,20180102LACMEM,1531,1420
9054,20180103ORLHOU,1356,1631
9055,20180103PHISAS,1421,1661
9056,20180103WASNYK,1563,1426
9057,20180103BRKMIN,1371,1529
9058,20180103MIADET,1529,1505
9059,20180103BOSCLE,1633,1583
9060,20180103CHITOR,1439,1643
9061,20180103MILIND,1530,1496
9062,20180103DALGSW,1457,1783
9063,20180103DENPHO,1535,1364
9064,20180103UTANOP,1523,1484
9065,20180103LALOKC,1329,1574
9066,20180104HOUGSW,1636,1787
9067,20180104LACOKC,1536,1581
9068,20180105BOSMIN,1639,1517
9069,20180105PHIDET,1435,1499
9070,20180105MIANYK,1536,1422
9071,20180105MILTOR,1536,1650
9072,20180105DALCHI,1453,1432
9073,20180105SASPHO,1647,1361
9074,20180105DENUTA,1538,1510
9075,20180105MEMWAS,1416,1567
9076,20180105PORATL,1508,1404
9077,20180106LACGSW,1524,1796
9078,20180106BRKBOS,1383,1643
9079,20180106DETHOU,1490,1628
9080,20180106INDCHI,1490,1446
9081,20180106ORLCLE,1351,1577
9082,20180106WASMIL,1576,1527
9083,20180106MINNOP,1513,1498
9084,20180106SACDEN,1396,1545
9085,20180107MIAUTA,1540,1503
9086,20180107DALNYK,1439,1417
9087,20180107PHOOKC,1359,1592
9088,20180107PORSAS,1512,1649
9089,20180107LALATL,1323,1399
9090,20180108INDMIL,1496,1541
9091,20180108BRKTOR,1377,1660
9092,20180108CHIHOU,1440,1617
9093,20180108MINCLE,1519,1583
9094,20180108NOPDET,1491,1501
9095,20180108SACSAS,1408,1638
9096,20180108GSWDEN,1801,1533
9097,20180108LACATL,1519,1390
9098,20180109TORMIA,1665,1547
9099,20180109OKCPOR,1578,1523
9100,20180109DALORL,1426,1344
9101,20180109LALSAC,1332,1401
9102,20180110INDMIA,1505,1562
9103,20180110WASUTA,1562,1497
9104,20180110BRKDET,1372,1493
9105,20180110NYKCHI,1431,1432
9106,20180110HOUPOR,1625,1538
9107,20180110MEMNOP,1407,1499
9108,20180110MILORL,1532,1339
9109,20180110MINOKC,1528,1564
9110,20180110DENATL,1531,1386
9111,20180110GSWLAC,1803,1523
9112,20180111PHIBOS,1444,1649
9113,20180111TORCLE,1650,1574
9114,20180111SACLAC,1392,1541
9115,20180111LALSAS,1341,1645
9116,20180112INDCLE,1493,1569
9117,20180112WASORL,1547,1336
9118,20180112ATLBRK,1402,1362
9119,20180112MILGSW,1536,1785
9120,20180112MINNYK,1536,1418
9121,20180112NOPPOR,1489,1532
9122,20180112DENMEM,1515,1417
9123,20180112PHOHOU,1372,1630
9124,20180113DALLAL,1431,1357
9125,20180113LACSAC,1550,1383
9126,20180113WASBRK,1550,1376
9127,20180113TORGSW,1655,1791
9128,20180113CHIDET,1445,1503
9129,20180113SASDEN,1630,1520
9130,20180114MIAMIL,1573,1530
9131,20180114NYKNOP,1413,1498
9132,20180114PHOIND,1367,1503
9133,20180114MINPOR,1541,1524
9134,20180115PHITOR,1436,1646
9135,20180115WASMIL,1554,1524
9136,20180115ATLSAS,1388,1634
9137,20180115BRKNYK,1373,1403
9138,20180115CHIMIA,1453,1579
9139,20180115MEMLAL,1412,1371
9140,20180115CLEGSW,1560,1800
9141,20180115OKCSAC,1556,1380
9142,20180115UTAIND,1511,1512
9143,20180115LACHOU,1553,1636
9144,20180116ORLMIN,1333,1548
9145,20180116BOSNOP,1656,1508
9146,20180116DENDAL,1515,1416
9147,20180116PORPHO,1517,1358
9148,20180117ATLNOP,1402,1524
9149,20180117BRKSAS,1361,1620
9150,20180117TORDET,1633,1494
9151,20180117CHIGSW,1464,1806
9152,20180117MEMNYK,1418,1415
9153,20180117MILMIA,1537,1569
9154,20180117OKCLAL,1559,1365
9155,20180117SACUTA,1377,1499
9156,20180117LACDEN,1563,1520
9157,20180118BOSPHI,1640,1450
9158,20180118CLEORL,1554,1346
9159,20180118HOUMIN,1626,1534
9160,20180118PORIND,1521,1524
9161,20180119TORSAS,1637,1626
9162,20180119BRKMIA,1355,1581
9163,20180119DETWAS,1490,1540
9164,20180119MEMSAC,1425,1367
9165,20180119DENPHO,1514,1354
9166,20180119LALIND,1362,1517
9167,20180119UTANYK,1508,1408
9168,20180120CLEOKC,1557,1563
9169,20180120ATLCHI,1413,1460
9170,20180120NOPMEM,1513,1431
9171,20180120PHIMIL,1466,1525
9172,20180120HOUGSW,1631,1810
9173,20180120MINTOR,1530,1644
9174,20180120UTALAC,1493,1569
9175,20180120PORDAL,1528,1412
9176,20180121BOSORL,1623,1343
9177,20180121LALNYK,1374,1423
9178,20180121DETBRK,1478,1369
9179,20180121SASIND,1619,1506
9180,20180122ATLUTA,1401,1502
9181,20180122HOUMIA,1643,1567
9182,20180122MEMPHI,1426,1475
9183,20180122MILPHO,1516,1370
9184,20180122NOPCHI,1519,1472
9185,20180122DALWAS,1407,1552
9186,20180122DENPOR,1498,1533
9187,20180122LACMIN,1560,1540
9188,20180123ORLSAC,1361,1361
9189,20180123OKCBRK,1575,1384
9190,20180123SASCLE,1603,1544
9191,20180123GSWNYK,1798,1415
9192,20180123LALBOS,1382,1605
9193,20180124DETUTA,1463,1492
9194,20180124INDPHO,1521,1367
9195,20180124PHICHI,1467,1466
9196,20180124ATLTOR,1411,1633
9197,20180124DALHOU,1418,1649
9198,20180124MEMSAS,1434,1609
9199,20180124PORMIN,1525,1553
9200,20180124LACBOS,1546,1592
9201,20180125MIASAC,1562,1374
9202,20180125OKCWAS,1578,1540
9203,20180125DENNYK,1506,1413
9204,20180125GSWMIN,1799,1545
9205,20180126CLEIND,1538,1525
9206,20180126TORUTA,1640,1504
9207,20180126CHILAL,1458,1396
9208,20180126MEMLAC,1427,1535
9209,20180126MILBRK,1520,1381
9210,20180126NOPHOU,1525,1655
9211,20180126DALPOR,1412,1533
9212,20180126SASPHI,1617,1474
9213,20180126PHONYK,1363,1408
9214,20180127DETOKC,1451,1585
9215,20180127INDORL,1518,1348
9216,20180127ATLWAS,1405,1534
9217,20180127GSWBOS,1802,1603
9218,20180127DENDAL,1511,1403
9219,20180127MINBRK,1543,1377
9220,20180128CHIMIL,1444,1524
9221,20180128HOUPHO,1644,1351
9222,20180128NOPLAC,1536,1545
9223,20180128CLEDET,1545,1442
9224,20180128OKCPHI,1594,1490
9225,20180128TORLAL,1624,1410
9226,20180128SASSAC,1601,1391
9227,20180129ATLMIN,1396,1547
9228,20180129MEMPHO,1417,1349
9229,20180129MILPHI,1535,1485
9230,20180129DALMIA,1398,1545
9231,20180129DENBOS,1515,1600
9232,20180130WASOKC,1543,1598
9233,20180130NYKBRK,1420,1373
9234,20180130TORMIN,1627,1535
9235,20180130DETCLE,1437,1550
9236,20180130HOUORL,1646,1345
9237,20180130NOPSAC,1523,1388
9238,20180130SASDEN,1604,1505
9239,20180130UTAGSW,1520,1805
9240,20180130LACPOR,1557,1542
9241,20180131INDMEM,1521,1422
9242,20180131ORLLAL,1343,1407
9243,20180131BRKPHI,1367,1479
9244,20180131CLEMIA,1539,1554
9245,20180131BOSNYK,1611,1426
9246,20180131PORCHI,1555,1434
9247,20180131PHODAL,1344,1389
9248,20180201DETMEM,1448,1418
9249,20180201WASTOR,1552,1632
9250,20180201MINMIL,1530,1541
9251,20180201SASHOU,1609,1648
9252,20180201DENOKC,1500,1590
9253,20180202BOSATL,1614,1407
9254,20180202BRKLAL,1378,1398
9255,20180202TORPOR,1622,1560
9256,20180202MILNYK,1533,1423
9257,20180202PHIMIA,1469,1546
9258,20180202OKCNOP,1580,1507
9259,20180202PHOUTA,1352,1535
9260,20180202SACGSW,1404,1790
9261,20180203LACCHI,1544,1429
9262,20180203DETMIA,1454,1537
9263,20180203INDPHI,1526,1478
9264,20180203ORLWAS,1352,1561
9265,20180203CLEHOU,1547,1660
9266,20180203DENGSW,1510,1793
9267,20180203MINNOP,1538,1522
9268,20180203SASUTA,1597,1542
9269,20180203SACDAL,1401,1381
9270,20180204BOSPOR,1617,1554
9271,20180204BRKMIL,1365,1538
9272,20180204NYKATL,1418,1404
9273,20180204TORMEM,1628,1411
9274,20180204OKCLAL,1565,1410
9275,20180205DETPOR,1464,1548
9276,20180205INDWAS,1532,1568
9277,20180205MIAORL,1527,1345
9278,20180205NOPUTA,1515,1557
9279,20180205SACCHI,1387,1425
9280,20180205LACDAL,1548,1394
9281,20180206ORLCLE,1362,1537
9282,20180206ATLMEM,1417,1408
9283,20180206BRKHOU,1357,1669
9284,20180206NYKMIL,1405,1546
9285,20180206TORBOS,1631,1622
9286,20180206PHIWAS,1472,1580
9287,20180206GSWOKC,1778,1549
9288,20180206LALPHO,1427,1345
9289,20180207DETBRK,1473,1353
9290,20180207MIAHOU,1511,1674
9291,20180207CLEMIN,1525,1544
9292,20180207MEMUTA,1401,1568
9293,20180207PHOSAS,1339,1583
9294,20180208ORLATL,1374,1424
9295,20180208TORNYK,1638,1396
9296,20180208WASBOS,1570,1615
9297,20180208GSWDAL,1761,1390
9298,20180208LALOKC,1432,1566
9299,20180209DETLAC,1477,1552
9300,20180209PHINOP,1482,1503
9301,20180209ATLCLE,1416,1533
9302,20180209BOSIND,1627,1520
9303,20180209HOUDEN,1682,1525
9304,20180209MIAMIL,1502,1555
9305,20180209CHIMIN,1416,1537
9306,20180209SACPOR,1396,1539
9307,20180210BRKNOP,1348,1495
9308,20180210ORLMIL,1382,1546
9309,20180210PHILAC,1490,1563
9310,20180210CHIWAS,1427,1558
9311,20180210DALLAL,1389,1443
9312,20180210GSWSAS,1762,1589
9313,20180210PHODEN,1333,1521
9314,20180211ATLDET,1406,1467
9315,20180211BOSCLE,1612,1542
9316,20180211INDNYK,1536,1394
9317,20180211HOUDAL,1686,1398
9318,20180211MINSAC,1526,1387
9319,20180211OKCMEM,1555,1393
9320,20180211PORUTA,1548,1576
9321,20180212DETNOP,1458,1504
9322,20180212PHINYK,1499,1390
9323,20180212BRKLAC,1340,1554
9324,20180212CHIORL,1418,1374
9325,20180212UTASAS,1588,1585
9326,20180212GSWPHO,1766,1326
9327,20180213TORMIA,1640,1511
9328,20180213MILATL,1554,1415
9329,20180213MINHOU,1530,1688
9330,20180213OKCCLE,1559,1557
9331,20180213DALSAC,1396,1383
9332,20180213DENSAS,1529,1578
9333,20180214DETATL,1446,1411
9334,20180214PHIMIA,1504,1507
9335,20180214BRKIND,1333,1540
9336,20180214NYKWAS,1385,1567
9337,20180214BOSLAC,1597,1561
9338,20180214CHITOR,1424,1645
9339,20180214HOUSAC,1696,1396
9340,20180214MEMOKC,1390,1546
9341,20180214NOPLAL,1516,1434
9342,20180214UTAPHO,1596,1325
9343,20180214PORGSW,1535,1766
9344,20180215MILDEN,1558,1537
9345,20180215MINLAL,1522,1429
9346,20180222ORLNYK,1368,1377
9347,20180222CHIPHI,1417,1511
9348,20180222CLEWAS,1570,1575
9349,20180222SACOKC,1394,1555
9350,20180222GSWLAC,1753,1574
9351,20180223DETBOS,1453,1583
9352,20180223INDATL,1547,1405
9353,20180223TORMIL,1651,1545
9354,20180223HOUMIN,1698,1527
9355,20180223MEMCLE,1381,1557
9356,20180223NOPMIA,1521,1499
9357,20180223DENSAS,1550,1570
9358,20180223PHOLAC,1323,1571
9359,20180223UTAPOR,1598,1549
9360,20180223LALDAL,1424,1383
9361,20180224PHIORL,1521,1356
9362,20180224MIAMEM,1493,1373
9363,20180224NYKBOS,1390,1592
9364,20180224GSWOKC,1756,1563
9365,20180224MINCHI,1523,1407
9366,20180224PHOPOR,1317,1563
9367,20180224UTADAL,1584,1377
9368,20180224SACLAL,1386,1430
9369,20180225MILNOP,1560,1528
9370,20180225CLESAS,1565,1562
9371,20180225DENHOU,1558,1701
9372,20180225WASPHI,1588,1525
9373,20180226ATLLAL,1401,1442
9374,20180226BOSMEM,1600,1369
9375,20180226BRKCHI,1326,1403
9376,20180226NYKGSW,1383,1759
9377,20180226TORDET,1636,1444
9378,20180226NOPPHO,1541,1311
9379,20180226OKCORL,1560,1352
9380,20180226DALIND,1374,1551
9381,20180226UTAHOU,1587,1710
9382,20180226SACMIN,1374,1528
9383,20180227CLEBRK,1552,1335
9384,20180227MIAPHI,1497,1519
9385,20180227MILWAS,1547,1593
9386,20180227PORSAC,1569,1366
9387,20180227DENLAC,1549,1577
9388,20180228DETMIL,1440,1535
9389,20180228ORLTOR,1349,1639
9390,20180228ATLIND,1389,1539
9391,20180228MEMPHO,1366,1308
9392,20180228WASGSW,1605,1763
9393,20180228DALOKC,1386,1563
9394,20180228SASNOP,1575,1544
9395,20180228LACHOU,1589,1719
9396,20180301MIALAL,1505,1453
9397,20180301CLEPHI,1555,1512
9398,20180301SACBRK,1363,1333
9399,20180301PORMIN,1572,1536
9400,20180302ORLDET,1344,1450
9401,20180302ATLGSW,1400,1771
9402,20180302CHIDAL,1393,1378
9403,20180302MEMDEN,1352,1537
9404,20180302MILIND,1525,1527
9405,20180302WASTOR,1597,1644
9406,20180302PHOOKC,1322,1571
9407,20180302LACNYK,1580,1379
9408,20180302UTAMIN,1577,1530
9409,20180303ORLMEM,1354,1345
9410,20180303CLEDEN,1541,1545
9411,20180303MIADET,1491,1440
9412,20180303HOUBOS,1728,1602
9413,20180303SASLAL,1561,1468
9414,20180303POROKC,1578,1576
9415,20180303SACUTA,1369,1583
9416,20180304ATLPHO,1397,1316
9417,20180304WASIND,1585,1540
9418,20180304DALNOP,1371,1557
9419,20180304MILPHI,1512,1525
9420,20180304LACBRK,1583,1326
9421,20180304SACNYK,1362,1376
9422,20180305CLEDET,1528,1434
9423,20180305INDMIL,1554,1520
9424,20180305MIAPHO,1497,1311
9425,20180305CHIBOS,1400,1598
9426,20180305SASMEM,1546,1338
9427,20180305UTAORL,1590,1361
9428,20180305LALPOR,1483,1586
9429,20180306TORATL,1656,1402
9430,20180306WASMIA,1571,1500
9431,20180306OKCHOU,1569,1733
9432,20180306DALDEN,1364,1558
9433,20180306PORNYK,1595,1369
9434,20180306GSWBRK,1774,1324
9435,20180306LACNOP,1585,1565
9436,20180307INDUTA,1560,1593
9437,20180307CHIMEM,1393,1335
9438,20180307DETTOR,1429,1658
9439,20180307MILHOU,1514,1741
9440,20180307SACNOP,1370,1578
9441,20180307DENCLE,1545,1533
9442,20180307LALORL,1473,1359
9443,20180308MIAPHI,1495,1518
9444,20180308MINBOS,1524,1605
9445,20180308OKCPHO,1561,1308
9446,20180308GSWSAS,1775,1549
9447,20180309DETCHI,1423,1399
9448,20180309INDATL,1548,1400
9449,20180309TORHOU,1664,1747
9450,20180309MEMUTA,1329,1605
9451,20180309MILNYK,1507,1366
9452,20180309NOPWAS,1585,1577
9453,20180309DENLAL,1532,1477
9454,20180309PORGSW,1598,1778
9455,20180309SACORL,1363,1354
9456,20180309LACCLE,1572,1546
9457,20180310MIAWAS,1502,1590
9458,20180310DALMEM,1376,1324
9459,20180310OKCSAS,1563,1547
9460,20180310LACORL,1578,1347
9461,20180311NYKTOR,1362,1674
9462,20180311ATLCHI,1396,1392
9463,20180311MINGSW,1513,1766
9464,20180311NOPUTA,1572,1610
9465,20180311DENSAC,1538,1370
9466,20180311DALHOU,1382,1738
9467,20180311BOSIND,1616,1552
9468,20180311BRKPHI,1323,1510
9469,20180311LALCLE,1471,1540
9470,20180312HOUSAS,1742,1540
9471,20180312MEMMIL,1318,1511
9472,20180312OKCSAC,1570,1366
9473,20180312PORMIA,1610,1512
9474,20180313PHIIND,1518,1566
9475,20180313WASMIN,1580,1527
9476,20180313ATLOKC,1383,1573
9477,20180313BRKTOR,1315,1678
9478,20180313NYKDAL,1358,1378
9479,20180313CHILAC,1405,1581
9480,20180313SASORL,1537,1345
9481,20180313UTADET,1622,1429
9482,20180313PHOCLE,1306,1531
9483,20180313LALDEN,1480,1541
9484,20180314ORLMIL,1341,1519
9485,20180314BOSWAS,1601,1566
9486,20180314SACMIA,1364,1507
9487,20180314GSWLAL,1752,1489
9488,20180315INDTOR,1578,1682
9489,20180315NYKPHI,1345,1506
9490,20180315HOULAC,1745,1589
9491,20180315MEMCHI,1310,1397
9492,20180315SASNOP,1540,1560
9493,20180315DENDET,1532,1426
9494,20180315UTAPHO,1625,1299
9495,20180315PORCLE,1615,1537
9496,20180316ORLBOS,1354,1588
9497,20180316PHIBRK,1514,1312
9498,20180316TORDAL,1692,1391
9499,20180316OKCLAC,1581,1585
9500,20180316GSWSAC,1754,1375
9501,20180316LALMIA,1487,1496
9502,20180317MILATL,1506,1376
9503,20180317NOPHOU,1553,1748
9504,20180317WASIND,1580,1568
9505,20180317BRKDAL,1309,1389
9506,20180317CHICLE,1408,1532
9507,20180317MEMDEN,1300,1537
9508,20180317SASMIN,1548,1542
9509,20180317UTASAC,1626,1394
9510,20180317PHOGSW,1298,1735
9511,20180317PORDET,1620,1422
9512,20180318TOROKC,1694,1588
9513,20180318NOPBOS,1545,1594
9514,20180318MINHOU,1535,1756
9515,20180318LACPOR,1578,1624
9516,20180319CLEMIL,1541,1511
9517,20180319INDLAL,1561,1475
9518,20180319BRKMEM,1318,1314
9519,20180319MIADEN,1509,1523
9520,20180319NYKCHI,1337,1398
9521,20180319SASGSW,1555,1737
9522,20180319SACDET,1391,1418
9523,20180320ORLTOR,1347,1678
9524,20180320BOSOKC,1585,1603
9525,20180320MINLAC,1528,1566
9526,20180320NOPDAL,1554,1379
9527,20180320UTAATL,1629,1371
9528,20180320PHODET,1295,1431
9529,20180320PORHOU,1635,1762
9530,20180321CLETOR,1548,1683
9531,20180321PHIMEM,1517,1307
9532,20180321MIANYK,1516,1346
9533,20180321CHIDEN,1389,1516
9534,20180321MILLAC,1504,1558
9535,20180321NOPIND,1557,1566
9536,20180321SASWAS,1567,1586
9537,20180322ORLPHI,1343,1520
9538,20180322HOUDET,1772,1440
9539,20180322NOPLAL,1565,1469
9540,20180322DALUTA,1376,1611
9541,20180322SACATL,1379,1389
9542,20180323INDLAC,1559,1569
9543,20180323WASDEN,1579,1525
9544,20180323CLEPHO,1559,1286
9545,20180323NYKMIN,1343,1536
9546,20180323TORBRK,1672,1325
9547,20180323CHIMIL,1380,1493
9548,20180323OKCMIA,1596,1520
9549,20180323SASUTA,1575,1618
9550,20180323PORBOS,1626,1593
9551,20180323GSWATL,1725,1382
9552,20180324PHIMIN,1528,1544
9553,20180324DETCHI,1438,1370
9554,20180324ORLPHO,1335,1284
9555,20180324HOUNOP,1773,1570
9556,20180324MEMLAL,1304,1465
9557,20180325BRKCLE,1324,1561
9558,20180325MILSAS,1502,1583
9559,20180325INDMIA,1566,1514
9560,20180325SACBOS,1386,1607
9561,20180325TORLAC,1673,1562
9562,20180325WASNYK,1565,1335
9563,20180325OKCPOR,1601,1612
9564,20180325HOUATL,1776,1380
9565,20180325GSWUTA,1727,1609
9566,20180326DETLAL,1444,1473
9567,20180326PHIDEN,1536,1539
9568,20180326MINMEM,1536,1296
9569,20180326PHOBOS,1278,1613
9570,20180327WASSAS,1547,1574
9571,20180327TORDEN,1658,1532
9572,20180327HOUCHI,1777,1365
9573,20180327MIACLE,1508,1567
9574,20180327NOPPOR,1567,1625
9575,20180327SACDAL,1380,1370
9576,20180327GSWIND,1711,1572
9577,20180327LACMIL,1577,1512
9578,20180328ORLBRK,1341,1318
9579,20180328PHINYK,1543,1353
9580,20180328MEMPOR,1313,1636
9581,20180328MINATL,1518,1379
9582,20180328UTABOS,1625,1618
9583,20180328PHOLAC,1274,1583
9584,20180328LALDAL,1465,1383
9585,20180329DETWAS,1451,1555
9586,20180329MIACHI,1517,1364
9587,20180329SASOKC,1566,1588
9588,20180329SACIND,1367,1588
9589,20180329GSWMIL,1695,1506
9590,20180330ORLCHI,1328,1360
9591,20180330ATLPHI,1375,1546
9592,20180330CLENOP,1558,1555
9593,20180330HOUPHO,1778,1269
9594,20180330OKCDEN,1581,1528
9595,20180330DALMIN,1378,1522
9596,20180330UTAMEM,1612,1329
9597,20180330LALMIL,1470,1523
9598,20180330PORLAC,1620,1587
9599,20180331NYKDET,1349,1462
9600,20180331BOSTOR,1630,1662
9601,20180331MIABRK,1521,1331
9602,20180331SACGSW,1360,1678
9603,20180401CHIWAS,1372,1545
9604,20180401LACIND,1581,1595
9605,20180401SASHOU,1574,1779
9606,20180401ATLORL,1367,1316
9607,20180401BRKDET,1348,1471
9608,20180401CLEDAL,1565,1369
9609,20180401NOPOKC,1548,1566
9610,20180401MINUTA,1531,1614
9611,20180401DENMIL,1542,1534
9612,20180401GSWPHO,1683,1269
9613,20180401PORMEM,1627,1327
9614,20180401LALSAC,1459,1356
9615,20180403CLETOR,1568,1654
9616,20180403PHIBRK,1554,1339
9617,20180403MIAATL,1504,1373
9618,20180403NYKORL,1340,1310
9619,20180403HOUWAS,1766,1533
9620,20180403MILBOS,1527,1639
9621,20180403OKCGSW,1579,1684
9622,20180403DALPOR,1366,1628
9623,20180403DENIND,1549,1607
9624,20180403UTALAL,1624,1443
9625,20180403PHOSAC,1268,1371
9626,20180403LACSAS,1569,1587
9627,20180404DETPHI,1481,1557
9628,20180404ORLDAL,1324,1380
9629,20180404ATLMIA,1369,1508
9630,20180404NOPMEM,1536,1325
